Year,Category,Country,CommodityName,Amount
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Cameroon,"Gross rent, fuel & power",-0.00032295
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Cameroon,Medical care,-0.00038807
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Cameroon,Other,-0.00038194
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Cameroon,Recreation,-0.00044977
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Cameroon,Transport & communication,-0.00032755
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Canada,Clothing & footwear,-0.00434666
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Canada,Education,-0.00513308
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Canada,"Food, beverages & tobacco",-0.00136598
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Canada,"Gross rent, fuel & power",-0.00556419
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Canada,Medical care,-0.00596841
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Canada,Other,-0.00593943
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Canada,Recreation,-0.00619737
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Canada,Transport & communication,-0.00560168
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Chile,Clothing & footwear,-0.00233442
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Chile,Education,-0.00274459
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Chile,"Food, beverages & tobacco",-0.00149774
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Chile,"Gross rent, fuel & power",-0.00303861
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Chile,Medical care,-0.00337905
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Chile,Other,-0.0033521
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Chile,Recreation,-0.00360861
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Chile,Transport & communication,-0.00306723
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Congo,Clothing & footwear,0.00055816
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Congo,Education,0.00065469
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Congo,"Food, beverages & tobacco",0.00044759
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Congo,"Gross rent, fuel & power",0.00076127
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Congo,Medical care,0.00096602
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Congo,Other,0.00094468
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Congo,Recreation,0.00121143
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Congo,Transport & communication,0.00077427
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Cote d'Ivoire,Clothing & footwear,-0.00009774
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Cote d'Ivoire,Education,-0.00011467
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Cote d'Ivoire,"Food, beverages & tobacco",-0.00007603
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Cote d'Ivoire,"Gross rent, fuel & power",-0.00013148
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Cote d'Ivoire,Medical care,-0.0001593
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Cote d'Ivoire,Other,-0.00015664
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Cote d'Ivoire,Recreation,-0.00018661
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Cote d'Ivoire,Transport & communication,-0.00013342
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Czech Republic,Clothing & footwear,-0.00333499
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Czech Republic,Education,-0.00392836
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Czech Republic,"Food, beverages & tobacco",-0.0017492
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Czech Republic,"Gross rent, fuel & power",-0.00429982
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Czech Republic,Medical care,-0.00468371
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Czech Republic,Other,-0.00465493
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Czech Republic,Recreation,-0.00491849
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Czech Republic,Transport & communication,-0.0043339
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Denmark,Clothing & footwear,-0.00448265
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Denmark,Education,-0.00529576
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Denmark,"Food, beverages & tobacco",-0.00122366
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Denmark,"Gross rent, fuel & power",-0.00573373
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Denmark,Medical care,-0.00613948
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Denmark,Other,-0.00611055
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Denmark,Recreation,-0.00636725
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Denmark,Transport & communication,-0.00577156
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Dominica,Clothing & footwear,-0.00174763
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Dominica,Education,-0.00205299
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Dominica,"Food, beverages & tobacco",-0.00120415
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Dominica,"Gross rent, fuel & power",-0.00229058
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Dominica,Medical care,-0.00258777
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Dominica,Other,-0.00256331
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Dominica,Recreation,-0.00280306
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Dominica,Transport & communication,-0.00231461
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Ecuador,Clothing & footwear,-0.00036866
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Ecuador,Education,-0.00043253
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Ecuador,"Food, beverages & tobacco",-0.00028254
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Ecuador,"Gross rent, fuel & power",-0.00049342
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Ecuador,Medical care,-0.00058883
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Ecuador,Other,-0.00057997
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Ecuador,Recreation,-0.00067657
